State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date,Arrival Quantity Kg,Min Price Per Kg,Max Price Per Kg,Modal Price Per Kg
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,3.5,Metric Tonnes,2026-04-22,3500.0,26.0,26.0,26.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.08,Metric Tonnes,2026-04-22,80.0,30.0,35.0,32.5
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.41,Metric Tonnes,2026-04-22,410.0,30.0,30.0,30.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.31,Metric Tonnes,2026-04-22,310.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2300.0,2400.0,2350.0,Rs./Quintal,0.09,Metric Tonnes,2026-04-22,90.0,23.0,24.0,23.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.14,Metric Tonnes,2026-04-22,140.0,35.0,35.0,35.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.93,Metric Tonnes,2026-04-23,1930.0,25.0,30.0,27.5
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.06,Metric Tonnes,2026-04-23,60.0,25.0,25.0,25.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2600.0,3200.0,2900.0,Rs./Quintal,1.77,Metric Tonnes,2026-04-23,1770.0,26.0,32.0,29.0
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3200.0,2850.0,Rs./Quintal,2.42,Metric Tonnes,2026-04-23,2420.0,25.0,32.0,28.5
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,3400.0,3100.0,Rs./Quintal,0.65,Metric Tonnes,2026-04-23,650.0,28.0,34.0,31.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.0,Metric Tonnes,2026-04-23,1000.0,25.0,30.0,27.5
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.02,Metric Tonnes,2026-04-23,20.0,30.0,30.0,30.0
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2800.0,3200.0,3000.0,Rs./Quintal,0.28,Metric Tonnes,2026-04-23,280.0,28.0,32.0,30.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.3,Metric Tonnes,2026-04-23,300.0,30.0,30.0,30.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.06,Metric Tonnes,2026-04-23,2060.0,25.0,30.0,27.5
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,3.6,Metric Tonnes,2026-04-23,3600.0,25.0,30.0,27.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,8.9,Metric Tonnes,2026-04-23,8900.0,25.0,30.0,27.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.25,Metric Tonnes,2026-04-23,1250.0,30.0,35.0,32.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3600.0,3300.0,Rs./Quintal,1.73,Metric Tonnes,2026-04-23,1730.0,30.0,36.0,33.0
Tamil Nadu,Karur,Gandhigramam(Uzhavar Sandhai),Vegetables,Tomato,Other,Local,3200.0,3500.0,3350.0,Rs./Quintal,0.15,Metric Tonnes,2026-04-23,150.0,32.0,35.0,33.5
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.1,Metric Tonnes,2026-04-23,100.0,30.0,30.0,30.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.54,Metric Tonnes,2026-04-23,540.0,30.0,35.0,32.5
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.55,Metric Tonnes,2026-04-23,1550.0,25.0,30.0,27.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3400.0,3200.0,Rs./Quintal,1.7,Metric Tonnes,2026-04-23,1700.0,30.0,34.0,32.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.0,Metric Tonnes,2026-04-23,1000.0,25.0,30.0,27.5
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3000.0,3400.0,3200.0,Rs./Quintal,2.82,Metric Tonnes,2026-04-23,2820.0,30.0,34.0,32.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,0.9,Metric Tonnes,2026-04-23,900.0,20.0,22.0,21.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3300.0,3150.0,Rs./Quintal,1.29,Metric Tonnes,2026-04-23,1290.0,30.0,33.0,31.5
Tamil Nadu,Dharmapuri,Karimangalam(Uzhavar Sandhai),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.65,Metric Tonnes,2026-04-23,650.0,25.0,30.0,27.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.08,Metric Tonnes,2026-04-23,80.0,30.0,35.0,32.5
Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.18,Metric Tonnes,2026-04-23,180.0,30.0,30.0,30.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,3000.0,2800.0,Rs./Quintal,3.25,Metric Tonnes,2026-04-23,3250.0,26.0,30.0,28.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3600.0,3300.0,Rs./Quintal,0.16,Metric Tonnes,2026-04-23,160.0,30.0,36.0,33.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.46,Metric Tonnes,2026-04-23,460.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3600.0,4000.0,3800.0,Rs./Quintal,0.61,Metric Tonnes,2026-04-23,610.0,36.0,40.0,38.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3600.0,3300.0,Rs./Quintal,0.14,Metric Tonnes,2026-04-23,140.0,30.0,36.0,33.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3800.0,3800.0,3800.0,Rs./Quintal,0.08,Metric Tonnes,2026-04-23,80.0,38.0,38.0,38.0
Tamil Nadu,Salem,Mecheri(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.23,Metric Tonnes,2026-04-23,1230.0,30.0,35.0,32.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.35,Metric Tonnes,2026-04-23,350.0,25.0,25.0,25.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,2.32,Metric Tonnes,2026-04-23,2320.0,30.0,35.0,32.5
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3500.0,3000.0,Rs./Quintal,2.8,Metric Tonnes,2026-04-23,2800.0,25.0,35.0,30.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.41,Metric Tonnes,2026-04-23,410.0,25.0,30.0,27.5
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3400.0,2950.0,Rs./Quintal,0.84,Metric Tonnes,2026-04-23,840.0,25.0,34.0,29.5
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.26,Metric Tonnes,2026-04-23,260.0,25.0,25.0,25.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2800.0,3200.0,3000.0,Rs./Quintal,0.97,Metric Tonnes,2026-04-23,970.0,28.0,32.0,30.0
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3500.0,3000.0,Rs./Quintal,1.45,Metric Tonnes,2026-04-23,1450.0,25.0,35.0,30.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,2800.0,2650.0,Rs./Quintal,1.15,Metric Tonnes,2026-04-23,1150.0,25.0,28.0,26.5
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3200.0,3500.0,3350.0,Rs./Quintal,0.2,Metric Tonnes,2026-04-23,200.0,32.0,35.0,33.5
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.02,Metric Tonnes,2026-04-23,20.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3600.0,4000.0,3800.0,Rs./Quintal,0.1,Metric Tonnes,2026-04-23,100.0,36.0,40.0,38.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3200.0,3600.0,3400.0,Rs./Quintal,0.2,Metric Tonnes,2026-04-23,200.0,32.0,36.0,34.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.23,Metric Tonnes,2026-04-23,230.0,25.0,25.0,25.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3200.0,3500.0,3350.0,Rs./Quintal,1.6,Metric Tonnes,2026-04-23,1600.0,32.0,35.0,33.5
Tamil Nadu,Thanjavur,Peravurani(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.15,Metric Tonnes,2026-04-23,150.0,30.0,30.0,30.0
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3000.0,3400.0,3200.0,Rs./Quintal,0.41,Metric Tonnes,2026-04-23,410.0,30.0,34.0,32.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2600.0,3000.0,2800.0,Rs./Quintal,0.24,Metric Tonnes,2026-04-23,240.0,26.0,30.0,28.0
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.1,Metric Tonnes,2026-04-23,1100.0,30.0,35.0,32.5
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3200.0,3600.0,3400.0,Rs./Quintal,2.46,Metric Tonnes,2026-04-23,2460.0,32.0,36.0,34.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3000.0,3400.0,3200.0,Rs./Quintal,1.36,Metric Tonnes,2026-04-23,1360.0,30.0,34.0,32.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,5.15,Metric Tonnes,2026-04-23,5150.0,30.0,35.0,32.5
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2600.0,3000.0,2800.0,Rs./Quintal,0.96,Metric Tonnes,2026-04-23,960.0,26.0,30.0,28.0
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.76,Metric Tonnes,2026-04-23,760.0,30.0,35.0,32.5
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3600.0,3300.0,Rs./Quintal,1.65,Metric Tonnes,2026-04-23,1650.0,30.0,36.0,33.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2400.0,2200.0,Rs./Quintal,0.48,Metric Tonnes,2026-04-23,480.0,20.0,24.0,22.0
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3500.0,3000.0,Rs./Quintal,0.84,Metric Tonnes,2026-04-23,840.0,25.0,35.0,30.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.12,Metric Tonnes,2026-04-23,120.0,30.0,30.0,30.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3400.0,3200.0,Rs./Quintal,3.75,Metric Tonnes,2026-04-23,3750.0,30.0,34.0,32.0
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Vegetables,Tomato,Other,Local,3000.0,3600.0,3300.0,Rs./Quintal,0.25,Metric Tonnes,2026-04-23,250.0,30.0,36.0,33.0
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.75,Metric Tonnes,2026-04-23,750.0,30.0,30.0,30.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Vegetables,Tomato,Other,Local,3200.0,3600.0,3400.0,Rs./Quintal,0.04,Metric Tonnes,2026-04-23,40.0,32.0,36.0,34.0
Tamil Nadu,Thanjavur,Tirukattupalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.24,Metric Tonnes,2026-04-23,240.0,24.0,24.0,24.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2800.0,2650.0,Rs./Quintal,0.58,Metric Tonnes,2026-04-23,580.0,25.0,28.0,26.5
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2200.0,2100.0,Rs./Quintal,17.74,Metric Tonnes,2026-04-23,17740.0,20.0,22.0,21.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.3,Metric Tonnes,2026-04-23,300.0,20.0,20.0,20.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.19,Metric Tonnes,2026-04-23,190.0,25.0,25.0,25.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Vegetables,Tomato,Deshi,Local,3500.0,4000.0,3750.0,Rs./Quintal,0.83,Metric Tonnes,2026-04-23,830.0,35.0,40.0,37.5
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.18,Metric Tonnes,2026-04-23,180.0,25.0,25.0,25.0
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3300.0,3600.0,3450.0,Rs./Quintal,1.47,Metric Tonnes,2026-04-23,1470.0,33.0,36.0,34.5
Tamil Nadu,Salem,Vazhapadi(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,3600.0,3300.0,Rs./Quintal,0.42,Metric Tonnes,2026-04-23,420.0,30.0,36.0,33.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2800.0,3500.0,3150.0,Rs./Quintal,0.17,Metric Tonnes,2026-04-23,170.0,28.0,35.0,31.5
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.1,Metric Tonnes,2026-04-23,100.0,30.0,35.0,32.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.12,Metric Tonnes,2026-04-23,120.0,35.0,35.0,35.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.04,Metric Tonnes,2026-04-24,1040.0,25.0,30.0,27.5
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.52,Metric Tonnes,2026-04-24,520.0,30.0,35.0,32.5
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,4000.0,4200.0,4100.0,Rs./Quintal,0.02,Metric Tonnes,2026-04-24,20.0,40.0,42.0,41.0
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.08,Metric Tonnes,2026-04-24,80.0,30.0,30.0,30.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3600.0,3300.0,Rs./Quintal,1.87,Metric Tonnes,2026-04-24,1870.0,30.0,36.0,33.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3800.0,3650.0,Rs./Quintal,0.76,Metric Tonnes,2026-04-24,760.0,35.0,38.0,36.5
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3200.0,3500.0,3350.0,Rs./Quintal,0.75,Metric Tonnes,2026-04-24,750.0,32.0,35.0,33.5
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3400.0,3800.0,3600.0,Rs./Quintal,1.0,Metric Tonnes,2026-04-24,1000.0,34.0,38.0,36.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.25,Metric Tonnes,2026-04-24,1250.0,30.0,35.0,32.5
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3600.0,3300.0,Rs./Quintal,0.65,Metric Tonnes,2026-04-24,650.0,30.0,36.0,33.0
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2600.0,3500.0,3050.0,Rs./Quintal,0.72,Metric Tonnes,2026-04-24,720.0,26.0,35.0,30.5
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,4200.0,3600.0,Rs./Quintal,0.17,Metric Tonnes,2026-04-24,170.0,30.0,42.0,36.0
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.66,Metric Tonnes,2026-04-24,660.0,20.0,25.0,22.5
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3600.0,4000.0,3800.0,Rs./Quintal,0.6,Metric Tonnes,2026-04-24,600.0,36.0,40.0,38.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.26,Metric Tonnes,2026-04-24,1260.0,25.0,30.0,27.5
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.35,Metric Tonnes,2026-04-24,350.0,35.0,35.0,35.0
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.72,Metric Tonnes,2026-04-24,720.0,30.0,35.0,32.5
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.5,Metric Tonnes,2026-04-24,500.0,30.0,35.0,32.5
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.3,Metric Tonnes,2026-04-24,300.0,30.0,35.0,32.5
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.02,Metric Tonnes,2026-04-24,20.0,30.0,30.0,30.0
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,4000.0,4200.0,4100.0,Rs./Quintal,0.78,Metric Tonnes,2026-04-24,780.0,40.0,42.0,41.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3500.0,3500.0,3500.0,Rs./Quintal,1.48,Metric Tonnes,2026-04-24,1480.0,35.0,35.0,35.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3400.0,3800.0,3600.0,Rs./Quintal,2.0,Metric Tonnes,2026-04-24,2000.0,34.0,38.0,36.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3200.0,3600.0,3400.0,Rs./Quintal,1.61,Metric Tonnes,2026-04-24,1610.0,32.0,36.0,34.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.4,Metric Tonnes,2026-04-24,400.0,30.0,30.0,30.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.24,Metric Tonnes,2026-04-24,2240.0,25.0,30.0,27.5
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3200.0,4000.0,3600.0,Rs./Quintal,0.29,Metric Tonnes,2026-04-24,290.0,32.0,40.0,36.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.32,Metric Tonnes,2026-04-24,320.0,35.0,35.0,35.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,4.0,Metric Tonnes,2026-04-24,4000.0,25.0,30.0,27.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2800.0,3000.0,2900.0,Rs./Quintal,9.94,Metric Tonnes,2026-04-24,9940.0,28.0,30.0,29.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4200.0,3850.0,Rs./Quintal,1.6,Metric Tonnes,2026-04-24,1600.0,35.0,42.0,38.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3500.0,4000.0,3750.0,Rs./Quintal,1.2,Metric Tonnes,2026-04-24,1200.0,35.0,40.0,37.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3400.0,3800.0,3600.0,Rs./Quintal,1.52,Metric Tonnes,2026-04-24,1520.0,34.0,38.0,36.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,3600.0,4000.0,3800.0,Rs./Quintal,0.28,Metric Tonnes,2026-04-24,280.0,36.0,40.0,38.0
Tamil Nadu,Karur,Gandhigramam(Uzhavar Sandhai),Vegetables,Tomato,Other,Local,3200.0,3500.0,3350.0,Rs./Quintal,0.34,Metric Tonnes,2026-04-24,340.0,32.0,35.0,33.5
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.36,Metric Tonnes,2026-04-24,360.0,35.0,35.0,35.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.72,Metric Tonnes,2026-04-24,720.0,30.0,35.0,32.5
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4000.0,3750.0,Rs./Quintal,0.06,Metric Tonnes,2026-04-24,60.0,35.0,40.0,37.5
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,1.1,Metric Tonnes,2026-04-24,1100.0,20.0,25.0,22.5
