Arrival Date,Market,District,Variety,Modal Price Per Kg,Arrival Quantity Kg,day_of_week,day_of_month,month,week_of_year,price_lag_1,price_lag_7,price_lag_14,rolling_price_7,rolling_price_14
2026-04-26,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,40.0,760.0,6,26,4,17,38.0,25.0,19.0,30.785714285714285,27.178571428571427
2026-04-27,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,42.0,820.0,0,27,4,18,40.0,24.0,21.0,33.357142857142854,28.678571428571427
2026-04-28,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,41.0,920.0,1,28,4,18,42.0,23.5,23.0,35.857142857142854,29.964285714285715
2026-04-29,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,42.0,1380.0,2,29,4,18,41.0,29.0,25.0,37.714285714285715,31.178571428571427
2026-04-30,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,1150.0,3,30,4,18,42.0,30.0,23.5,38.642857142857146,32.107142857142854
2026-05-01,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.5,1130.0,4,1,5,18,36.5,31.0,24.0,39.0,32.785714285714285
2026-05-02,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,30.0,1060.0,5,2,5,18,33.5,38.0,23.5,37.857142857142854,33.25
2026-05-03,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,940.0,6,3,5,18,30.0,40.0,25.0,36.285714285714285,33.535714285714285
2026-05-04,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,1080.0,0,4,5,19,29.0,42.0,24.0,34.42857142857143,33.892857142857146
2026-05-05,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,26.5,900.0,1,5,5,19,29.0,41.0,23.5,32.357142857142854,34.107142857142854
2026-05-06,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,28.0,960.0,2,6,5,19,26.5,42.0,29.0,30.357142857142858,34.035714285714285
2026-05-07,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,810.0,3,7,5,19,28.0,36.5,30.0,29.285714285714285,33.964285714285715
2026-05-08,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,29.0,1300.0,4,8,5,19,29.0,33.5,31.0,28.642857142857142,33.82142857142857
2026-05-09,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,28.0,940.0,5,9,5,19,29.0,30.0,38.0,28.357142857142858,33.107142857142854
2026-05-10,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,1120.0,6,10,5,19,28.0,29.0,40.0,28.357142857142858,32.32142857142857
2026-05-11,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,26.0,1140.0,0,11,5,20,29.0,29.0,42.0,27.928571428571427,31.178571428571427
2026-05-12,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,26.5,920.0,1,12,5,20,26.0,26.5,41.0,27.928571428571427,30.142857142857142
2026-05-13,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,880.0,2,13,5,20,26.5,28.0,42.0,28.071428571428573,29.214285714285715
2026-05-14,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,960.0,3,14,5,20,29.0,29.0,36.5,28.071428571428573,28.678571428571427
2026-05-15,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,29.0,820.0,4,15,5,20,29.0,29.0,33.5,28.071428571428573,28.357142857142858
2026-05-16,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.0,860.0,5,16,5,20,29.0,28.0,30.0,28.785714285714285,28.571428571428573
2026-05-17,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,820.0,6,17,5,20,33.0,29.0,29.0,29.214285714285715,28.785714285714285
2026-05-18,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,770.0,0,18,5,21,32.0,26.0,29.0,30.5,29.214285714285715
2026-05-19,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,810.0,1,19,5,21,35.0,26.5,26.5,31.714285714285715,29.821428571428573
2026-05-20,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,670.0,2,20,5,21,35.0,29.0,28.0,32.785714285714285,30.428571428571427
2026-05-21,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,740.0,3,21,5,21,36.5,29.0,29.0,33.642857142857146,30.857142857142858
2026-05-22,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,34.5,820.0,4,22,5,21,35.0,29.0,29.0,34.42857142857143,31.25
2026-05-23,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,780.0,5,23,5,21,34.5,33.0,28.0,34.714285714285715,31.75
2026-05-24,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,700.0,6,24,5,21,35.0,32.0,29.0,35.357142857142854,32.285714285714285
2026-05-25,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,640.0,0,25,5,22,36.5,35.0,26.0,35.57142857142857,33.035714285714285
2026-05-26,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,760.0,1,26,5,22,36.5,35.0,26.5,35.785714285714285,33.75
2026-05-27,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,840.0,2,27,5,22,36.5,36.5,29.0,35.57142857142857,34.17857142857143
2026-05-28,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,800.0,3,28,5,22,35.0,35.0,29.0,35.142857142857146,34.392857142857146
2026-05-29,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,810.0,4,29,5,22,32.0,34.5,29.0,34.785714285714285,34.607142857142854
2026-05-30,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.0,800.0,5,30,5,22,32.0,35.0,33.0,34.5,34.607142857142854
2026-05-31,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,820.0,6,31,5,22,33.0,36.5,32.0,33.857142857142854,34.607142857142854
2026-06-01,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,31.0,820.0,0,1,6,23,32.0,36.5,35.0,33.07142857142857,34.32142857142857
2026-06-02,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,760.0,1,2,6,23,31.0,36.5,35.0,32.42857142857143,34.107142857142854
2026-06-03,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,31.0,680.0,2,3,6,23,32.0,35.0,36.5,31.857142857142858,33.714285714285715
2026-06-04,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.5,670.0,3,4,6,23,31.0,32.0,35.0,32.07142857142857,33.607142857142854
2026-06-05,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.5,710.0,4,5,6,23,33.5,32.0,34.5,32.285714285714285,33.535714285714285
2026-06-06,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,820.0,5,6,6,23,33.5,33.0,35.0,32.57142857142857,33.535714285714285
2026-06-07,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,38.0,800.0,6,7,6,23,35.0,32.0,36.5,33.42857142857143,33.642857142857146
2026-06-08,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,38.0,1120.0,0,8,6,24,38.0,31.0,36.5,34.42857142857143,33.75
2026-06-09,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,36.5,1000.0,1,9,6,24,38.0,32.0,36.5,35.07142857142857,33.75
2026-06-10,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,39.0,760.0,2,10,6,24,36.5,31.0,35.0,36.214285714285715,34.035714285714285
2026-06-11,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,39.0,760.0,3,11,6,24,39.0,33.5,32.0,37.0,34.535714285714285
2026-06-12,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,38.0,960.0,4,12,6,24,39.0,33.5,32.0,37.642857142857146,34.964285714285715
2026-06-13,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,680.0,5,13,6,24,38.0,35.0,33.0,37.642857142857146,35.107142857142854
2026-06-14,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,35.0,860.0,6,14,6,24,35.0,38.0,32.0,37.214285714285715,35.32142857142857
2026-06-15,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.5,940.0,0,15,6,25,35.0,38.0,31.0,36.57142857142857,35.5
2026-06-16,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,33.5,1030.0,1,16,6,25,33.5,36.5,32.0,36.142857142857146,35.607142857142854
2026-06-17,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,32.0,960.0,2,17,6,25,33.5,39.0,31.0,35.142857142857146,35.67857142857143
2026-06-18,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,31.0,820.0,3,18,6,25,32.0,39.0,33.5,34.0,35.5
2026-06-19,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,29.0,840.0,4,19,6,25,31.0,38.0,33.5,32.714285714285715,35.17857142857143
2026-06-20,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,27.0,980.0,5,20,6,25,29.0,35.0,35.0,31.571428571428573,34.607142857142854
2026-06-21,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,29.0,1120.0,6,21,6,25,27.0,35.0,38.0,30.714285714285715,33.964285714285715
2026-06-22,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1320.0,0,22,6,26,29.0,33.5,38.0,28.642857142857142,32.607142857142854
2026-06-23,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1460.0,1,23,6,26,19.0,33.5,36.5,26.571428571428573,31.357142857142858
2026-06-24,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,21.0,1260.0,2,24,6,26,19.0,32.0,39.0,25.0,30.071428571428573
2026-06-25,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,21.0,1320.0,3,25,6,26,21.0,31.0,39.0,23.571428571428573,28.785714285714285
2026-06-27,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,1260.0,5,27,6,26,21.0,29.0,38.0,21.785714285714285,27.25
2026-06-28,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,1380.0,6,28,6,26,16.5,27.0,35.0,20.285714285714285,25.928571428571427
2026-06-29,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1560.0,0,29,6,27,16.5,29.0,35.0,18.285714285714285,24.5
2026-06-30,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1230.0,1,30,6,27,15.0,19.0,33.5,18.0,23.321428571428573
2026-07-01,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1250.0,2,1,7,27,17.0,19.0,33.5,17.714285714285715,22.142857142857142
2026-07-02,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1300.0,3,2,7,27,17.0,21.0,32.0,17.142857142857142,21.071428571428573
2026-07-03,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1080.0,4,3,7,27,17.0,21.0,31.0,16.571428571428573,20.071428571428573
2026-07-04,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1140.0,5,4,7,27,17.0,16.5,29.0,16.357142857142858,19.071428571428573
2026-07-05,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1320.0,6,5,7,27,15.0,16.5,27.0,16.142857142857142,18.214285714285715
2026-07-06,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1140.0,0,6,7,28,15.0,15.0,29.0,16.142857142857142,17.214285714285715
2026-07-07,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,920.0,1,7,7,28,15.0,17.0,19.0,15.857142857142858,16.928571428571427
2026-07-08,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,860.0,2,8,7,28,15.0,17.0,19.0,15.357142857142858,16.535714285714285
2026-07-09,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,960.0,3,9,7,28,13.5,17.0,21.0,14.857142857142858,16.0
2026-07-10,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.0,1040.0,4,10,7,28,13.5,17.0,21.0,14.285714285714286,15.428571428571429
2026-07-11,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,1160.0,5,11,7,28,13.0,15.0,16.5,14.071428571428571,15.214285714285714
2026-07-12,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,14.0,1100.0,6,12,7,28,13.5,15.0,16.5,13.928571428571429,15.035714285714286
2026-07-13,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1340.0,0,13,7,29,14.0,15.0,15.0,13.928571428571429,15.035714285714286
2026-07-14,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,1080.0,1,14,7,29,15.0,15.0,17.0,14.142857142857142,15.0
2026-07-15,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1180.0,2,15,7,29,16.5,13.5,17.0,14.928571428571429,15.142857142857142
2026-07-16,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,900.0,3,16,7,29,19.0,13.5,17.0,15.357142857142858,15.107142857142858
2026-07-17,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,960.0,4,17,7,29,16.5,13.0,17.0,16.214285714285715,15.25
2026-07-18,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,830.0,5,18,7,29,19.0,13.5,15.0,17.0,15.535714285714286
2026-07-19,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1160.0,6,19,7,29,19.0,14.0,15.0,17.714285714285715,15.821428571428571
2026-07-20,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,880.0,0,20,7,30,19.0,15.0,15.0,18.0,15.964285714285714
2026-07-21,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,950.0,1,21,7,30,17.0,16.5,15.0,18.071428571428573,16.107142857142858
2026-07-22,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,1040.0,2,22,7,30,17.0,19.0,13.5,17.714285714285715,16.321428571428573
2026-07-23,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.0,1160.0,3,23,7,30,16.5,16.5,13.5,17.214285714285715,16.285714285714285
2026-07-24,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,13.0,1380.0,4,24,7,30,13.0,19.0,13.0,16.357142857142858,16.285714285714285
2026-07-25,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,11.0,1440.0,5,25,7,30,13.0,19.0,13.5,15.214285714285714,16.107142857142858
2026-07-26,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1240.0,6,26,7,30,11.0,19.0,14.0,14.642857142857142,16.178571428571427
2026-07-27,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,960.0,0,27,7,31,15.0,17.0,15.0,14.142857142857142,16.071428571428573
2026-07-28,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1030.0,1,28,7,31,13.5,17.0,16.5,13.857142857142858,15.964285714285714
2026-07-29,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,960.0,2,29,7,31,15.0,16.5,19.0,13.928571428571429,15.821428571428571
2026-07-30,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,840.0,3,30,7,31,17.0,13.0,16.5,14.5,15.857142857142858
2026-07-31,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,16.0,940.0,4,31,7,31,17.0,13.0,19.0,14.928571428571429,15.642857142857142
2026-08-01,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,1100.0,5,1,8,31,16.0,11.0,19.0,15.285714285714286,15.25
2026-08-02,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,1560.0,6,2,8,31,13.5,15.0,19.0,15.071428571428571,14.857142857142858
2026-08-03,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,1680.0,0,3,8,32,13.5,13.5,17.0,15.071428571428571,14.607142857142858
2026-08-04,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,13.5,1380.0,1,4,8,32,13.5,15.0,17.0,14.857142857142858,14.357142857142858
2026-08-05,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,1460.0,2,5,8,32,13.5,17.0,16.5,14.785714285714286,14.357142857142858
2026-08-06,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1080.0,3,6,8,32,16.5,17.0,13.0,15.071428571428571,14.785714285714286
2026-08-07,Palacode(Uzhavar Sandhai ),Dharmapuri,Deshi,19.0,1180.0,4,7,8,32,19.0,16.0,13.0,15.5,15.214285714285714
2026-08-08,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1320.0,5,8,8,32,19.0,13.5,11.0,15.714285714285714,15.5
2026-08-09,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,15.0,1500.0,6,9,8,32,15.0,13.5,15.0,15.928571428571429,15.5
2026-08-10,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1260.0,0,10,8,33,15.0,13.5,13.5,16.428571428571427,15.75
2026-08-11,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,17.0,1360.0,1,11,8,33,17.0,13.5,15.0,16.928571428571427,15.892857142857142
2026-08-12,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1060.0,2,12,8,33,17.0,16.5,17.0,17.285714285714285,16.035714285714285
2026-08-13,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,23.5,880.0,3,13,8,33,19.0,19.0,17.0,17.928571428571427,16.5
2026-08-14,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,23.5,820.0,4,14,8,33,23.5,19.0,16.0,18.571428571428573,17.035714285714285
2026-08-15,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,23.5,1220.0,5,15,8,33,23.5,15.0,13.5,19.785714285714285,17.75
2026-08-16,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,22.0,980.0,6,16,8,33,23.5,15.0,13.5,20.785714285714285,18.357142857142858
2026-08-17,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,21.0,900.0,0,17,8,34,22.0,17.0,13.5,21.357142857142858,18.892857142857142
2026-08-18,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,22.0,960.0,1,18,8,34,21.0,17.0,13.5,22.071428571428573,19.5
2026-08-19,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1070.0,2,19,8,34,22.0,19.0,16.5,22.071428571428573,19.678571428571427
2026-08-20,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1160.0,3,20,8,34,19.0,23.5,19.0,21.428571428571427,19.678571428571427
2026-08-21,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1030.0,4,21,8,34,19.0,23.5,19.0,20.785714285714285,19.678571428571427
2026-08-22,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1160.0,5,22,8,34,19.0,23.5,15.0,20.142857142857142,19.964285714285715
2026-08-23,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,19.0,1360.0,6,23,8,34,19.0,22.0,15.0,19.714285714285715,20.25
2026-08-24,Palacode(Uzhavar Sandhai ),Dharmapuri,Local,16.5,980.0,0,24,8,35,19.0,21.0,17.0,19.071428571428573,20.214285714285715
2026-03-10,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1400.0,1,10,3,11,16.0,15.0,55.0,15.571428571428571,14.857142857142858
2026-03-11,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1400.0,2,11,3,11,15.0,15.0,19.0,15.571428571428571,14.571428571428571
2026-03-12,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.0,1400.0,3,12,3,11,15.0,14.5,15.0,15.357142857142858,14.428571428571429
2026-03-13,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.5,1400.0,4,13,3,11,13.0,15.0,13.0,15.142857142857142,14.464285714285714
2026-03-14,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.5,1400.0,5,14,3,11,13.5,16.5,13.0,14.714285714285714,14.5
2026-03-15,Palanganatham(Uzhavar Sandhai ),Madurai,Other,16.5,1400.0,6,15,3,11,13.5,17.0,13.0,14.642857142857142,14.75
2026-03-16,Palanganatham(Uzhavar Sandhai ),Madurai,Other,19.0,1400.0,0,16,3,12,16.5,16.0,11.0,15.071428571428571,15.321428571428571
2026-03-17,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.0,1400.0,1,17,3,12,19.0,15.0,15.0,15.357142857142858,15.464285714285714
2026-03-18,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1400.0,2,18,3,12,17.0,15.0,15.0,15.357142857142858,15.464285714285714
2026-03-19,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1400.0,3,19,3,12,15.0,13.0,14.5,15.642857142857142,15.5
2026-03-20,Palanganatham(Uzhavar Sandhai ),Madurai,Other,16.5,1500.0,4,20,3,12,15.0,13.5,15.0,16.071428571428573,15.607142857142858
2026-03-21,Palanganatham(Uzhavar Sandhai ),Madurai,Other,19.0,1450.0,5,21,3,12,16.5,13.5,16.5,16.857142857142858,15.785714285714286
2026-03-22,Palanganatham(Uzhavar Sandhai ),Madurai,Other,19.0,1500.0,6,22,3,12,19.0,16.5,17.0,17.214285714285715,15.928571428571429
2026-03-23,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.0,1500.0,0,23,3,13,19.0,19.0,16.0,16.928571428571427,16.0
2026-03-24,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.5,1600.0,1,24,3,13,17.0,17.0,15.0,16.428571428571427,15.892857142857142
2026-03-25,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1500.0,2,25,3,13,13.5,15.0,15.0,16.428571428571427,15.892857142857142
2026-03-26,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.0,1500.0,3,26,3,13,15.0,15.0,13.0,16.142857142857142,15.892857142857142
2026-03-27,Palanganatham(Uzhavar Sandhai ),Madurai,Other,13.5,1350.0,4,27,3,13,13.0,16.5,13.5,15.714285714285714,15.892857142857142
2026-03-28,Palanganatham(Uzhavar Sandhai ),Madurai,Other,16.5,1400.0,5,28,3,13,13.5,19.0,13.5,15.357142857142858,16.107142857142858
2026-03-29,Palanganatham(Uzhavar Sandhai ),Madurai,Other,16.5,1500.0,6,29,3,13,16.5,19.0,16.5,15.0,16.107142857142858
2026-03-30,Palanganatham(Uzhavar Sandhai ),Madurai,Other,20.0,1500.0,0,30,3,14,16.5,17.0,19.0,15.428571428571429,16.178571428571427
2026-03-31,Palanganatham(Uzhavar Sandhai ),Madurai,Other,19.0,1500.0,1,31,3,14,20.0,13.5,17.0,16.214285714285715,16.321428571428573
2026-04-01,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.5,1400.0,2,1,4,14,19.0,15.0,15.0,16.571428571428573,16.5
2026-04-02,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1400.0,3,2,4,14,17.5,13.0,15.0,16.857142857142858,16.5
2026-04-03,Palanganatham(Uzhavar Sandhai ),Madurai,Other,15.0,1450.0,4,3,4,14,15.0,13.5,16.5,17.071428571428573,16.392857142857142
2026-04-04,Palanganatham(Uzhavar Sandhai ),Madurai,Other,18.0,1450.0,5,4,4,14,15.0,16.5,19.0,17.285714285714285,16.321428571428573
2026-04-05,Palanganatham(Uzhavar Sandhai ),Madurai,Other,18.0,1500.0,6,5,4,14,18.0,16.5,19.0,17.5,16.25
2026-04-06,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.0,1500.0,0,6,4,15,18.0,20.0,17.0,17.071428571428573,16.25
2026-04-07,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.0,1500.0,1,7,4,15,17.0,19.0,13.5,16.785714285714285,16.5
2026-04-08,Palanganatham(Uzhavar Sandhai ),Madurai,Other,14.0,1400.0,2,8,4,15,17.0,17.5,15.0,16.285714285714285,16.428571428571427
2026-04-09,Palanganatham(Uzhavar Sandhai ),Madurai,Other,17.0,1400.0,3,9,4,15,14.0,15.0,13.0,16.571428571428573,16.714285714285715
2026-04-10,Palanganatham(Uzhavar Sandhai ),Madurai,Other,18.0,1400.0,4,10,4,15,17.0,15.0,13.5,17.0,17.035714285714285
2026-04-11,Palanganatham(Uzhavar Sandhai ),Madurai,Other,22.5,1500.0,5,11,4,15,18.0,18.0,16.5,17.642857142857142,17.464285714285715
2026-04-12,Palanganatham(Uzhavar Sandhai ),Madurai,Other,22.5,1500.0,6,12,4,15,22.5,18.0,16.5,18.285714285714285,17.892857142857142
2026-04-13,Palanganatham(Uzhavar Sandhai ),Madurai,Other,23.5,1400.0,0,13,4,16,22.5,17.0,20.0,19.214285714285715,18.142857142857142
2026-04-14,Palanganatham(Uzhavar Sandhai ),Madurai,Other,26.5,1300.0,1,14,4,16,23.5,17.0,19.0,20.571428571428573,18.678571428571427
2026-04-15,Palanganatham(Uzhavar Sandhai ),Madurai,Other,23.0,1400.0,2,15,4,16,26.5,14.0,17.5,21.857142857142858,19.071428571428573
2026-04-16,Palanganatham(Uzhavar Sandhai ),Madurai,Other,22.0,1400.0,3,16,4,16,23.0,17.0,15.0,22.571428571428573,19.571428571428573
2026-04-17,Palanganatham(Uzhavar Sandhai ),Madurai,Other,18.0,1400.0,4,17,4,16,22.0,18.0,15.0,22.571428571428573,19.785714285714285
2026-04-18,Palanganatham(Uzhavar Sandhai ),Madurai,Other,26.0,1400.0,5,18,4,16,18.0,22.5,18.0,23.071428571428573,20.357142857142858
2026-04-19,Palanganatham(Uzhavar Sandhai ),Madurai,Other,26.0,1500.0,6,19,4,16,26.0,22.5,18.0,23.571428571428573,20.928571428571427
2026-04-20,Palanganatham(Uzhavar Sandhai ),Madurai,Other,32.0,1400.0,0,20,4,17,26.0,23.5,17.0,24.785714285714285,22.0
2026-04-21,Palanganatham(Uzhavar Sandhai ),Madurai,Other,32.5,1400.0,1,21,4,17,32.0,26.5,17.0,25.642857142857142,23.107142857142858
2026-04-22,Palanganatham(Uzhavar Sandhai ),Madurai,Other,36.5,1400.0,2,22,4,17,32.5,23.0,14.0,27.571428571428573,24.714285714285715
2026-04-24,Palanganatham(Uzhavar Sandhai ),Madurai,Other,36.0,1400.0,4,24,4,17,36.5,22.0,17.0,29.571428571428573,26.071428571428573
2026-04-25,Palanganatham(Uzhavar Sandhai ),Madurai,Other,42.0,1400.0,5,25,4,17,36.0,18.0,18.0,33.0,27.785714285714285
2026-04-26,Palanganatham(Uzhavar Sandhai ),Madurai,Other,42.5,1500.0,6,26,4,17,42.0,26.0,22.5,35.357142857142854,29.214285714285715
2026-04-27,Palanganatham(Uzhavar Sandhai ),Madurai,Other,52.5,1650.0,0,27,4,18,42.5,26.0,22.5,39.142857142857146,31.357142857142858
2026-04-28,Palanganatham(Uzhavar Sandhai ),Madurai,Other,51.0,1650.0,1,28,4,18,52.5,32.0,23.5,41.857142857142854,33.32142857142857
2026-04-29,Palanganatham(Uzhavar Sandhai ),Madurai,Other,41.0,1500.0,2,29,4,18,51.0,32.5,26.5,43.07142857142857,34.357142857142854
2026-04-30,Palanganatham(Uzhavar Sandhai ),Madurai,Deshi,39.0,1500.0,3,30,4,18,41.0,36.5,23.0,43.42857142857143,35.5
2026-05-02,Palanganatham(Uzhavar Sandhai ),Madurai,Other,34.0,1400.0,5,2,5,18,39.0,36.0,22.0,43.142857142857146,36.357142857142854
2026-05-03,Palanganatham(Uzhavar Sandhai ),Madurai,Other,34.0,1500.0,6,3,5,18,34.0,42.0,18.0,42.0,37.5
2026-05-04,Palanganatham(Uzhavar Sandhai ),Madurai,Deshi,37.5,1500.0,0,4,5,19,34.0,42.5,26.0,41.285714285714285,38.32142857142857
2026-05-05,Palanganatham(Uzhavar Sandhai ),Madurai,Deshi,38.5,1500.0,1,5,5,19,37.5,52.5,26.0,39.285714285714285,39.214285714285715
